,relpath,name,format,category,width,height,mode,channels
25582,./data/raw-img/scoiattolo/OIP-gXaLP1BoMWHDz4S9kM8guQHaE8.jpeg,OIP-gXaLP1BoMWHDz4S9kM8guQHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25583,./data/raw-img/scoiattolo/OIP-gayTl9CatU8BaTaPtn2gUgHaFj.jpeg,OIP-gayTl9CatU8BaTaPtn2gUgHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25584,./data/raw-img/scoiattolo/OIP-gdyHnFdQmd-yE0M-g_ua9AHaFc.jpeg,OIP-gdyHnFdQmd-yE0M-g_ua9AHaFc.jpeg,jpeg,squirrel,300,221,RGB,3
25585,./data/raw-img/scoiattolo/OIP-gfbUxTjrg2kTuMLatC9jtgHaK0.jpeg,OIP-gfbUxTjrg2kTuMLatC9jtgHaK0.jpeg,jpeg,squirrel,206,300,RGB,3
25586,./data/raw-img/scoiattolo/OIP-ggZ604URCltDNi1UQOb6QwHaE9.jpeg,OIP-ggZ604URCltDNi1UQOb6QwHaE9.jpeg,jpeg,squirrel,300,201,RGB,3
25587,./data/raw-img/scoiattolo/OIP-giEEuxS0GXvl4QWEtpN-oAHaFb.jpeg,OIP-giEEuxS0GXvl4QWEtpN-oAHaFb.jpeg,jpeg,squirrel,300,220,RGB,3
25588,./data/raw-img/scoiattolo/OIP-giGVzq2_HiDovmKkibLwYwHaE6.jpeg,OIP-giGVzq2_HiDovmKkibLwYwHaE6.jpeg,jpeg,squirrel,300,199,RGB,3
25589,./data/raw-img/scoiattolo/OIP-gjdPAAbJl6pxjI6G1Kyj2wHaEK.jpeg,OIP-gjdPAAbJl6pxjI6G1Kyj2wHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25590,./data/raw-img/scoiattolo/OIP-gkZjrh4kk2NtJrv7hcS2NAHaGP.jpeg,OIP-gkZjrh4kk2NtJrv7hcS2NAHaGP.jpeg,jpeg,squirrel,300,253,RGB,3
25591,./data/raw-img/scoiattolo/OIP-gmIenPqs_RB26bn_2WZsgwHaF7.jpeg,OIP-gmIenPqs_RB26bn_2WZsgwHaF7.jpeg,jpeg,squirrel,300,240,RGB,3
25592,./data/raw-img/scoiattolo/OIP-gndhJz1RceRh0uXjVgTjpgHaDT.jpeg,OIP-gndhJz1RceRh0uXjVgTjpgHaDT.jpeg,jpeg,squirrel,300,134,RGB,3
25593,./data/raw-img/scoiattolo/OIP-gqOZ8QRCctIyBn1m1ClapAHaFy.jpeg,OIP-gqOZ8QRCctIyBn1m1ClapAHaFy.jpeg,jpeg,squirrel,300,235,RGB,3
25594,./data/raw-img/scoiattolo/OIP-gr1looGurQi8DdOJMk3CpwAAAA.jpeg,OIP-gr1looGurQi8DdOJMk3CpwAAAA.jpeg,jpeg,squirrel,300,197,RGB,3
25595,./data/raw-img/scoiattolo/OIP-gsebVqG7yav1rXvSEccp0wHaFj.jpeg,OIP-gsebVqG7yav1rXvSEccp0wHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25596,./data/raw-img/scoiattolo/OIP-guxj1rL9rLjQaQVI-c0pYgAAAA.jpeg,OIP-guxj1rL9rLjQaQVI-c0pYgAAAA.jpeg,jpeg,squirrel,250,250,RGB,3
25597,./data/raw-img/scoiattolo/OIP-gve5d6Xlkq1t-tV7EoWOLAHaFj.jpeg,OIP-gve5d6Xlkq1t-tV7EoWOLAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25598,./data/raw-img/scoiattolo/OIP-gwNpmI3tFwuOUmmPP56erQHaE8.jpeg,OIP-gwNpmI3tFwuOUmmPP56erQHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25599,./data/raw-img/scoiattolo/OIP-gyj6ZLT42bE1n1jp3qeNWAHaH6.jpeg,OIP-gyj6ZLT42bE1n1jp3qeNWAHaH6.jpeg,jpeg,squirrel,282,300,RGB,3
25600,./data/raw-img/scoiattolo/OIP-gzYl6Txed7EmuqTecNaQKQHaJi.jpeg,OIP-gzYl6Txed7EmuqTecNaQKQHaJi.jpeg,jpeg,squirrel,234,300,RGB,3
25601,./data/raw-img/scoiattolo/OIP-h0EmWxqTRsM6N2qdsD8beAHaHa.jpeg,OIP-h0EmWxqTRsM6N2qdsD8beAHaHa.jpeg,jpeg,squirrel,300,300,RGB,3
25602,./data/raw-img/scoiattolo/OIP-h2UHB19mSREvkKaXX2szzAHaK_.jpeg,OIP-h2UHB19mSREvkKaXX2szzAHaK_.jpeg,jpeg,squirrel,203,300,RGB,3
25603,./data/raw-img/scoiattolo/OIP-h3DnbBYwluYyFzT6316RGwHaFC.jpeg,OIP-h3DnbBYwluYyFzT6316RGwHaFC.jpeg,jpeg,squirrel,300,204,RGB,3
25604,./data/raw-img/scoiattolo/OIP-h7fjT1VBNrAivgGh6rQtVgHaEK.jpeg,OIP-h7fjT1VBNrAivgGh6rQtVgHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25605,./data/raw-img/scoiattolo/OIP-h8d-0mPCtOnF_KXsHp4-agHaE7.jpeg,OIP-h8d-0mPCtOnF_KXsHp4-agHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25606,./data/raw-img/scoiattolo/OIP-h9_OjqKU218drrCA6_8YnQHaE8.jpeg,OIP-h9_OjqKU218drrCA6_8YnQHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25607,./data/raw-img/scoiattolo/OIP-hAmll5iqEvXwvktIxb88PgHaFW.jpeg,OIP-hAmll5iqEvXwvktIxb88PgHaFW.jpeg,jpeg,squirrel,300,217,RGB,3
25608,./data/raw-img/scoiattolo/OIP-hBa10uftyUyjDjduNFZwTQAAAA.jpeg,OIP-hBa10uftyUyjDjduNFZwTQAAAA.jpeg,jpeg,squirrel,276,194,RGB,3
25609,./data/raw-img/scoiattolo/OIP-hFufU6ran1IenWg85kooRQHaG0.jpeg,OIP-hFufU6ran1IenWg85kooRQHaG0.jpeg,jpeg,squirrel,300,276,RGB,3
25610,./data/raw-img/scoiattolo/OIP-hHUaVuVhKUxrFylMqzqdDAHaE8.jpeg,OIP-hHUaVuVhKUxrFylMqzqdDAHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25611,./data/raw-img/scoiattolo/OIP-hIQea2QGE7k3-s1nxFYtSwHaE1.jpeg,OIP-hIQea2QGE7k3-s1nxFYtSwHaE1.jpeg,jpeg,squirrel,300,196,RGB,3
25612,./data/raw-img/scoiattolo/OIP-hJO3_4eXH_fL-J8K4MwX-gHaEK.jpeg,OIP-hJO3_4eXH_fL-J8K4MwX-gHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25613,./data/raw-img/scoiattolo/OIP-hKwx9zo4opUszcqkxVEHHgHaFr.jpeg,OIP-hKwx9zo4opUszcqkxVEHHgHaFr.jpeg,jpeg,squirrel,300,230,RGB,3
25614,./data/raw-img/scoiattolo/OIP-hLfzD5HkjKM6L6ksEr_lbgHaFu.jpeg,OIP-hLfzD5HkjKM6L6ksEr_lbgHaFu.jpeg,jpeg,squirrel,300,232,RGB,3
25615,./data/raw-img/scoiattolo/OIP-hLlDulLxb9M1PR3LvQnqJgHaE8.jpeg,OIP-hLlDulLxb9M1PR3LvQnqJgHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25616,./data/raw-img/scoiattolo/OIP-hM0NpXD050WUt5FZHL2UPAHaE8.jpeg,OIP-hM0NpXD050WUt5FZHL2UPAHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25617,./data/raw-img/scoiattolo/OIP-hN0GZKl7aACeEjc74RdHKQHaE-.jpeg,OIP-hN0GZKl7aACeEjc74RdHKQHaE-.jpeg,jpeg,squirrel,300,202,RGB,3
25618,./data/raw-img/scoiattolo/OIP-hNvyhaimS5BgV41LkN2TeAHaGA.jpeg,OIP-hNvyhaimS5BgV41LkN2TeAHaGA.jpeg,jpeg,squirrel,300,244,RGB,3
25619,./data/raw-img/scoiattolo/OIP-hTfx0MjObQgeiRuZWVAo9AHaE7.jpeg,OIP-hTfx0MjObQgeiRuZWVAo9AHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25620,./data/raw-img/scoiattolo/OIP-hVEt1HjSZXSmkPMaEALyxAHaE8.jpeg,OIP-hVEt1HjSZXSmkPMaEALyxAHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25621,./data/raw-img/scoiattolo/OIP-hVt50hcCVwjNEryItD1Y0gHaE9.jpeg,OIP-hVt50hcCVwjNEryItD1Y0gHaE9.jpeg,jpeg,squirrel,300,201,RGB,3
25622,./data/raw-img/scoiattolo/OIP-hYXChd_WmaAx61FKUYM3UgHaH9.jpeg,OIP-hYXChd_WmaAx61FKUYM3UgHaH9.jpeg,jpeg,squirrel,280,300,RGB,3
25623,./data/raw-img/scoiattolo/OIP-h_q268s8bwYI3WHjG7sXKAHaFc.jpeg,OIP-h_q268s8bwYI3WHjG7sXKAHaFc.jpeg,jpeg,squirrel,300,221,RGB,3
25624,./data/raw-img/scoiattolo/OIP-has5mIbL0nf7G18NWlV87wHaFf.jpeg,OIP-has5mIbL0nf7G18NWlV87wHaFf.jpeg,jpeg,squirrel,300,223,RGB,3
25625,./data/raw-img/scoiattolo/OIP-haxSd1cvUcBowkoiVqK1cQHaE8.jpeg,OIP-haxSd1cvUcBowkoiVqK1cQHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25626,./data/raw-img/scoiattolo/OIP-hdBdyWUTGh0plvg7_-GIMQHaFb.jpeg,OIP-hdBdyWUTGh0plvg7_-GIMQHaFb.jpeg,jpeg,squirrel,300,220,RGB,3
25627,./data/raw-img/scoiattolo/OIP-hdCQmaivLhkpoVKkovn0-wHaLJ.jpeg,OIP-hdCQmaivLhkpoVKkovn0-wHaLJ.jpeg,jpeg,squirrel,200,300,RGB,3
25628,./data/raw-img/scoiattolo/OIP-heuAW5GcuarsKRzQXC9RjgHaFj.jpeg,OIP-heuAW5GcuarsKRzQXC9RjgHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25629,./data/raw-img/scoiattolo/OIP-hiiXyqcYDuBs7bIC1Dol9wHaFu.jpeg,OIP-hiiXyqcYDuBs7bIC1Dol9wHaFu.jpeg,jpeg,squirrel,300,232,RGB,3
25630,./data/raw-img/scoiattolo/OIP-hj6QX1eBD3gSzdlUTiiTaAHaE8.jpeg,OIP-hj6QX1eBD3gSzdlUTiiTaAHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25631,./data/raw-img/scoiattolo/OIP-hjW1BjkQIFewrdoywxqxIwHaE8.jpeg,OIP-hjW1BjkQIFewrdoywxqxIwHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25632,./data/raw-img/scoiattolo/OIP-hlBxV54MySJbyN7z1Z6csAHaE1.jpeg,OIP-hlBxV54MySJbyN7z1Z6csAHaE1.jpeg,jpeg,squirrel,300,196,RGB,3
25633,./data/raw-img/scoiattolo/OIP-hlncX1kdljzlcBibV98CQwAAAA.jpeg,OIP-hlncX1kdljzlcBibV98CQwAAAA.jpeg,jpeg,squirrel,300,300,RGB,3
25634,./data/raw-img/scoiattolo/OIP-hmmKMun3Wcs7XtWuQFi8-wHaHa.jpeg,OIP-hmmKMun3Wcs7XtWuQFi8-wHaHa.jpeg,jpeg,squirrel,300,300,RGB,3
25635,./data/raw-img/scoiattolo/OIP-hn5H2xq7MF2-f2IB-nUdQQAAAA.jpeg,OIP-hn5H2xq7MF2-f2IB-nUdQQAAAA.jpeg,jpeg,squirrel,300,170,RGB,3
25636,./data/raw-img/scoiattolo/OIP-ho5X5lEI6QRnikHb2n9nOQHaFj.jpeg,OIP-ho5X5lEI6QRnikHb2n9nOQHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25637,./data/raw-img/scoiattolo/OIP-htsP3ZXJErOscHOTSLAdNQHaEb.jpeg,OIP-htsP3ZXJErOscHOTSLAdNQHaEb.jpeg,jpeg,squirrel,300,180,RGB,3
25638,./data/raw-img/scoiattolo/OIP-hzFD3PuKbEj-zZf1Cz0XsgHaFd.jpeg,OIP-hzFD3PuKbEj-zZf1Cz0XsgHaFd.jpeg,jpeg,squirrel,300,221,RGB,3
25639,./data/raw-img/scoiattolo/OIP-hzPdnFB-k8-1eTnYmQs-FgHaEK.jpeg,OIP-hzPdnFB-k8-1eTnYmQs-FgHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25640,./data/raw-img/scoiattolo/OIP-i-dEBObA2N2zYb17A8jkYQHaJQ.jpeg,OIP-i-dEBObA2N2zYb17A8jkYQHaJQ.jpeg,jpeg,squirrel,241,300,RGB,3
25641,./data/raw-img/scoiattolo/OIP-i-o0f1tA6vMNaYxPrhPFLwHaFj.jpeg,OIP-i-o0f1tA6vMNaYxPrhPFLwHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25642,./data/raw-img/scoiattolo/OIP-i3-9bR17L2Iji7fJmrOLEQHaKI.jpeg,OIP-i3-9bR17L2Iji7fJmrOLEQHaKI.jpeg,jpeg,squirrel,220,300,RGB,3
25643,./data/raw-img/scoiattolo/OIP-i3I4qFJ8dRcSC9UbGezHewHaHt.jpeg,OIP-i3I4qFJ8dRcSC9UbGezHewHaHt.jpeg,jpeg,squirrel,289,300,RGB,3
25644,./data/raw-img/scoiattolo/OIP-i5myI2bjwxzvCF0s_Y8ZwQHaE5.jpeg,OIP-i5myI2bjwxzvCF0s_Y8ZwQHaE5.jpeg,jpeg,squirrel,300,199,RGB,3
25645,./data/raw-img/scoiattolo/OIP-i787frQ771CACCzrPtDeVAHaF7.jpeg,OIP-i787frQ771CACCzrPtDeVAHaF7.jpeg,jpeg,squirrel,300,240,RGB,3
25646,./data/raw-img/scoiattolo/OIP-i8MYcZrP2CRNvny74y87bQHaFu.jpeg,OIP-i8MYcZrP2CRNvny74y87bQHaFu.jpeg,jpeg,squirrel,300,232,RGB,3
25647,./data/raw-img/scoiattolo/OIP-i9HgaFN9sduzt6u9Sfz-cgHaFa.jpeg,OIP-i9HgaFN9sduzt6u9Sfz-cgHaFa.jpeg,jpeg,squirrel,300,219,RGB,3
25648,./data/raw-img/scoiattolo/OIP-iANfadQBBg1cROcLzgM5ngHaE7.jpeg,OIP-iANfadQBBg1cROcLzgM5ngHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25649,./data/raw-img/scoiattolo/OIP-iDdjl7n1QoFO_AMImeCdIAHaG-.jpeg,OIP-iDdjl7n1QoFO_AMImeCdIAHaG-.jpeg,jpeg,squirrel,300,283,RGB,3
25650,./data/raw-img/scoiattolo/OIP-iFrF3Bj98eSzFsib-LF2-gHaLJ.jpeg,OIP-iFrF3Bj98eSzFsib-LF2-gHaLJ.jpeg,jpeg,squirrel,200,300,RGB,3
25651,./data/raw-img/scoiattolo/OIP-iGfX6Jb99CTof8HXn6qUXAHaE8.jpeg,OIP-iGfX6Jb99CTof8HXn6qUXAHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25652,./data/raw-img/scoiattolo/OIP-iI4G2JPrwBn7MdHyJ0dTpQHaEo.jpeg,OIP-iI4G2JPrwBn7MdHyJ0dTpQHaEo.jpeg,jpeg,squirrel,300,188,RGB,3
25653,./data/raw-img/scoiattolo/OIP-iKqQuYFo8O2L5IaavbFf5gHaDt.jpeg,OIP-iKqQuYFo8O2L5IaavbFf5gHaDt.jpeg,jpeg,squirrel,300,150,RGB,3
25654,./data/raw-img/scoiattolo/OIP-iLaOyV95KDJJm5QzIHt3RQHaLH.jpeg,OIP-iLaOyV95KDJJm5QzIHt3RQHaLH.jpeg,jpeg,squirrel,200,300,RGB,3
25655,./data/raw-img/scoiattolo/OIP-iLkHYValQQPVLrxDTRv8GgHaFG.jpeg,OIP-iLkHYValQQPVLrxDTRv8GgHaFG.jpeg,jpeg,squirrel,300,207,RGB,3
25656,./data/raw-img/scoiattolo/OIP-iM-dUenIHnQvjL6Ka9lVTAHaFi.jpeg,OIP-iM-dUenIHnQvjL6Ka9lVTAHaFi.jpeg,jpeg,squirrel,300,225,RGB,3
25657,./data/raw-img/scoiattolo/OIP-iMASObnDVSifA65WnWCHvQHaE8.jpeg,OIP-iMASObnDVSifA65WnWCHvQHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25658,./data/raw-img/scoiattolo/OIP-iScI4Yp5fAS-mBN2wudZzwHaK8.jpeg,OIP-iScI4Yp5fAS-mBN2wudZzwHaK8.jpeg,jpeg,squirrel,204,300,RGB,3
25659,./data/raw-img/scoiattolo/OIP-iUiGPT88CTxo2hoGvWAdmAHaFj.jpeg,OIP-iUiGPT88CTxo2hoGvWAdmAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25660,./data/raw-img/scoiattolo/OIP-iVISxAYJgAGAj9Gi9W9aawHaEo.jpeg,OIP-iVISxAYJgAGAj9Gi9W9aawHaEo.jpeg,jpeg,squirrel,300,188,RGB,3
25661,./data/raw-img/scoiattolo/OIP-iX5uVodueF8xOwsrnnI_uwHaJ4.jpeg,OIP-iX5uVodueF8xOwsrnnI_uwHaJ4.jpeg,jpeg,squirrel,225,300,RGB,3
25662,./data/raw-img/scoiattolo/OIP-iZo9sJOz-Okw5PwM0edzXQHaD8.jpeg,OIP-iZo9sJOz-Okw5PwM0edzXQHaD8.jpeg,jpeg,squirrel,300,160,RGB,3
25663,./data/raw-img/scoiattolo/OIP-id0OtElY4kHVyAUiPnBEqwHaGE.jpeg,OIP-id0OtElY4kHVyAUiPnBEqwHaGE.jpeg,jpeg,squirrel,300,246,RGB,3
25664,./data/raw-img/scoiattolo/OIP-ih_MX32iP_9vXv6gTjLj-wHaFD.jpeg,OIP-ih_MX32iP_9vXv6gTjLj-wHaFD.jpeg,jpeg,squirrel,300,205,RGB,3
25665,./data/raw-img/scoiattolo/OIP-ikc8wHOzPfLCxLBFPEbCxQHaHa.jpeg,OIP-ikc8wHOzPfLCxLBFPEbCxQHaHa.jpeg,jpeg,squirrel,300,300,RGB,3
25666,./data/raw-img/scoiattolo/OIP-imTy2i-mYjMw1ARYI_6iswHaFl.jpeg,OIP-imTy2i-mYjMw1ARYI_6iswHaFl.jpeg,jpeg,squirrel,300,226,RGB,3
25667,./data/raw-img/scoiattolo/OIP-img4Gfdl2gLogfQ-7KvHfgHaFj.jpeg,OIP-img4Gfdl2gLogfQ-7KvHfgHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25668,./data/raw-img/scoiattolo/OIP-imwwWT3LjopkKZ7o6Lu9mwHaE5.jpeg,OIP-imwwWT3LjopkKZ7o6Lu9mwHaE5.jpeg,jpeg,squirrel,300,199,RGB,3
25669,./data/raw-img/scoiattolo/OIP-ioKcCvEnYDS1rtvZ4LObiAHaFj.jpeg,OIP-ioKcCvEnYDS1rtvZ4LObiAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25670,./data/raw-img/scoiattolo/OIP-ioQPFN8NZ-YEkMU5t1aB3gHaGC.jpeg,OIP-ioQPFN8NZ-YEkMU5t1aB3gHaGC.jpeg,jpeg,squirrel,300,245,RGB,3
25671,./data/raw-img/scoiattolo/OIP-ioe5IjJt2OYH_0RJgXdsfAHaE7.jpeg,OIP-ioe5IjJt2OYH_0RJgXdsfAHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25672,./data/raw-img/scoiattolo/OIP-isGm2ob6mAYPL2LTyEKYsgHaE8.jpeg,OIP-isGm2ob6mAYPL2LTyEKYsgHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25673,./data/raw-img/scoiattolo/OIP-isn64CilFMEtUCG2Q4J90AAAAA.jpeg,OIP-isn64CilFMEtUCG2Q4J90AAAAA.jpeg,jpeg,squirrel,300,206,RGB,3
25674,./data/raw-img/scoiattolo/OIP-iugivWE8Bt35m5VxMkHqtgHaE8.jpeg,OIP-iugivWE8Bt35m5VxMkHqtgHaE8.jpeg,jpeg,squirrel,300,200,RGB,3
25675,./data/raw-img/scoiattolo/OIP-j6U4Tj0kH0U_W65LzykoSAHaJQ.jpeg,OIP-j6U4Tj0kH0U_W65LzykoSAHaJQ.jpeg,jpeg,squirrel,241,300,RGB,3
25676,./data/raw-img/scoiattolo/OIP-j6qg0SM-1U50rWbPR61c4wHaFI.jpeg,OIP-j6qg0SM-1U50rWbPR61c4wHaFI.jpeg,jpeg,squirrel,300,208,RGB,3
25677,./data/raw-img/scoiattolo/OIP-jECWvYxTQKmoNo5pllKr4AHaK4.jpeg,OIP-jECWvYxTQKmoNo5pllKr4AHaK4.jpeg,jpeg,squirrel,205,300,RGB,3
25678,./data/raw-img/scoiattolo/OIP-jGpWfdPydekH6Wo-fkGvqwHaE7.jpeg,OIP-jGpWfdPydekH6Wo-fkGvqwHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25679,./data/raw-img/scoiattolo/OIP-jIdrKVbW7sPgX6zGCsP75gHaFj.jpeg,OIP-jIdrKVbW7sPgX6zGCsP75gHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25680,./data/raw-img/scoiattolo/OIP-jNOxlxkG5_0M_XL9LDBa1QHaFc.jpeg,OIP-jNOxlxkG5_0M_XL9LDBa1QHaFc.jpeg,jpeg,squirrel,300,221,RGB,3
25681,./data/raw-img/scoiattolo/OIP-jOiw3MA5xQozpdIxHLnFKAHaKX.jpeg,OIP-jOiw3MA5xQozpdIxHLnFKAHaKX.jpeg,jpeg,squirrel,215,300,RGB,3
25682,./data/raw-img/scoiattolo/OIP-jQfUnT0AZ-frYhT2I7hSJwHaE5.jpeg,OIP-jQfUnT0AZ-frYhT2I7hSJwHaE5.jpeg,jpeg,squirrel,300,199,RGB,3
25683,./data/raw-img/scoiattolo/OIP-jTO3YiUVus5IFYAq-O8kHAHaFI.jpeg,OIP-jTO3YiUVus5IFYAq-O8kHAHaFI.jpeg,jpeg,squirrel,300,208,RGB,3
25684,./data/raw-img/scoiattolo/OIP-jX5AIOQIHPTZSHPM5H2_jAHaFj.jpeg,OIP-jX5AIOQIHPTZSHPM5H2_jAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25685,./data/raw-img/scoiattolo/OIP-jYRf66ZldFe3rUi7nf3Q5QHaFj.jpeg,OIP-jYRf66ZldFe3rUi7nf3Q5QHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25686,./data/raw-img/scoiattolo/OIP-jYxVDtaK4ENV-bvhkGdnggHaIM.jpeg,OIP-jYxVDtaK4ENV-bvhkGdnggHaIM.jpeg,jpeg,squirrel,272,300,RGB,3
25687,./data/raw-img/scoiattolo/OIP-jYzWc-soIbWbg4CTOg78YwHaE6.jpeg,OIP-jYzWc-soIbWbg4CTOg78YwHaE6.jpeg,jpeg,squirrel,300,199,RGB,3
25688,./data/raw-img/scoiattolo/OIP-j_YVAPjuMKEhYKSMyhoQOwHaE9.jpeg,OIP-j_YVAPjuMKEhYKSMyhoQOwHaE9.jpeg,jpeg,squirrel,300,201,RGB,3
25689,./data/raw-img/scoiattolo/OIP-jbT5APGv1c-KQ6zPgR8zQQHaIQ.jpeg,OIP-jbT5APGv1c-KQ6zPgR8zQQHaIQ.jpeg,jpeg,squirrel,270,300,RGB,3
25690,./data/raw-img/scoiattolo/OIP-jd5Ztwk1z9rfl103L4bKYgHaE5.jpeg,OIP-jd5Ztwk1z9rfl103L4bKYgHaE5.jpeg,jpeg,squirrel,300,199,RGB,3
25691,./data/raw-img/scoiattolo/OIP-jfyxU7LmmGgNRHiI4TvN_QHaEK.jpeg,OIP-jfyxU7LmmGgNRHiI4TvN_QHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25692,./data/raw-img/scoiattolo/OIP-jg6xhFNjfPkgxYxKDbvgvwHaE7.jpeg,OIP-jg6xhFNjfPkgxYxKDbvgvwHaE7.jpeg,jpeg,squirrel,300,200,RGB,3
25693,./data/raw-img/scoiattolo/OIP-jgkIx42Ltpn00AhnTHSlcwHaEK.jpeg,OIP-jgkIx42Ltpn00AhnTHSlcwHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25694,./data/raw-img/scoiattolo/OIP-jlhv2D0StDYrMSeTTcNA7QHaEK.jpeg,OIP-jlhv2D0StDYrMSeTTcNA7QHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25695,./data/raw-img/scoiattolo/OIP-johGJ6z3iKYwRYBDVAz-GAHaFj.jpeg,OIP-johGJ6z3iKYwRYBDVAz-GAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25696,./data/raw-img/scoiattolo/OIP-juDMbR9iUYZP26Feh6Q2vQHaE6.jpeg,OIP-juDMbR9iUYZP26Feh6Q2vQHaE6.jpeg,jpeg,squirrel,300,199,RGB,3
25697,./data/raw-img/scoiattolo/OIP-jvsKMVfU36ZY9IhYY1s9uAHaFj.jpeg,OIP-jvsKMVfU36ZY9IhYY1s9uAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25698,./data/raw-img/scoiattolo/OIP-k1_5Cf1XRuue4meaQk0TVwHaFY.jpeg,OIP-k1_5Cf1XRuue4meaQk0TVwHaFY.jpeg,jpeg,squirrel,300,218,RGB,3
25699,./data/raw-img/scoiattolo/OIP-k4xjFDxFj2Sk_KQPIgtoUAHaFj.jpeg,OIP-k4xjFDxFj2Sk_KQPIgtoUAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25700,./data/raw-img/scoiattolo/OIP-k886jIw1698QuBfxz0D0OAHaFj.jpeg,OIP-k886jIw1698QuBfxz0D0OAHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25701,./data/raw-img/scoiattolo/OIP-kADTeRsGuv7FSptWNZP5uwHaEp.jpeg,OIP-kADTeRsGuv7FSptWNZP5uwHaEp.jpeg,jpeg,squirrel,300,188,RGB,3
25702,./data/raw-img/scoiattolo/OIP-kCoFYMsAR5NwiMR1HHKtbQHaLH.jpeg,OIP-kCoFYMsAR5NwiMR1HHKtbQHaLH.jpeg,jpeg,squirrel,200,300,RGB,3
25703,./data/raw-img/scoiattolo/OIP-kDe8BLL0GpV5QcAiK0f2HwHaFS.jpeg,OIP-kDe8BLL0GpV5QcAiK0f2HwHaFS.jpeg,jpeg,squirrel,300,214,RGB,3
25704,./data/raw-img/scoiattolo/OIP-kDs8GHa1iNRkernZwksNZQHaEK.jpeg,OIP-kDs8GHa1iNRkernZwksNZQHaEK.jpeg,jpeg,squirrel,300,169,RGB,3
25705,./data/raw-img/scoiattolo/OIP-kF377ubM_qnbYxgUKWFcfQHaFP.jpeg,OIP-kF377ubM_qnbYxgUKWFcfQHaFP.jpeg,jpeg,squirrel,300,213,RGB,3
25706,./data/raw-img/scoiattolo/OIP-kHA2Gl7AOXZ1whd7SPImyQHaFi.jpeg,OIP-kHA2Gl7AOXZ1whd7SPImyQHaFi.jpeg,jpeg,squirrel,300,225,RGB,3
25707,./data/raw-img/scoiattolo/OIP-kOYwhJx649iX6FGYGLHr3QHaEw.jpeg,OIP-kOYwhJx649iX6FGYGLHr3QHaEw.jpeg,jpeg,squirrel,300,193,RGB,3
25708,./data/raw-img/scoiattolo/OIP-kOqkSSe6dFRuDPP3a7l70wHaF_.jpeg,OIP-kOqkSSe6dFRuDPP3a7l70wHaF_.jpeg,jpeg,squirrel,300,243,RGB,3
25709,./data/raw-img/scoiattolo/OIP-kXjlJ7zDMbp7vIEgxCt2-wHaFj.jpeg,OIP-kXjlJ7zDMbp7vIEgxCt2-wHaFj.jpeg,jpeg,squirrel,300,225,RGB,3
25710,./data/raw-img/scoiattolo/OIP-kYj-cYbEb7EtIa3rvRy62wHaFB.jpeg,OIP-kYj-cYbEb7EtIa3rvRy62wHaFB.jpeg,jpeg,squirrel,300,204,RGB,3
